PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
0.0650578,10.0733,0.0208333,0,10.0734,0,0,1
0.0709012,10.0733,0.0218125,0,10.0734,0.000979166,1,1
0.0767446,10.0733,0.0227917,0,10.0734,0.00195833,2,1
0.082588,10.0733,0.0237708,0,10.0734,0.0029375,3,1
0.0884313,10.0733,0.02475,0,10.0734,0.00391667,4,1
0.0942747,10.0733,0.0257292,0,10.0734,0.00489583,5,1
0.100118,10.0733,0.0267083,0,10.0734,0.005875,6,1
0.105961,10.0733,0.0276875,0,10.0734,0.00685417,7,1
0.111805,10.0733,0.0286667,0,10.0734,0.00783333,8,1
0.117648,10.0733,0.0296458,0,10.0734,0.0088125,9,1
0.123492,10.0733,0.030625,0,10.0734,0.00979167,10,1
0.129335,10.0733,0.0316042,0,10.0734,0.0107708,11,1
0.135178,10.0733,0.0325833,0,10.0734,0.01175,12,1
0.141022,10.0733,0.0335625,0,10.0734,0.0127292,13,1
0.146865,10.0733,0.0345417,0,10.0734,0.0137083,14,1
0.152709,10.0733,0.0355208,0,10.0734,0.0146875,15,1
0.158552,10.0733,0.0365,0,10.0734,0.0156667,16,1
0.164395,10.0733,0.0374792,0,10.0734,0.0166458,17,1
0.170239,10.0733,0.0384583,0,10.0734,0.017625,18,1
0.176082,10.0733,0.0394375,0,10.0734,0.0186042,19,1
0.181925,10.0733,0.0404167,0,10.0734,0.0195833,20,1
0.187769,10.0733,0.0413958,0,10.0734,0.0205625,21,1
0.193415,10.0733,0.042375,0,10.0734,0.0215417,22,1
0.198985,10.0733,0.0433542,0,10.0734,0.0225208,23,1
0.204556,10.0733,0.0443333,0,10.0734,0.0235,24,1
0.210126,10.0733,0.0453125,0,10.0735,0.0244792,25,1
0.215697,10.0733,0.0462917,0,10.0735,0.0254583,26,1
0.221267,10.0733,0.0472708,0,10.0735,0.0264375,27,1
0.226837,10.0733,0.04825,0,10.0735,0.0274167,28,1
0.232408,10.0733,0.0492292,0,10.0735,0.0283958,29,1
0.237978,10.0733,0.0502083,0,10.0735,0.029375,30,1
0.243549,10.0733,0.0511875,0,10.0735,0.0303542,31,1
0.249119,10.0733,0.0521667,0,10.0735,0.0313333,32,1
0.25469,10.0733,0.0531458,0,10.0735,0.0323125,33,1
0.26026,10.0733,0.054125,0,10.0735,0.0332917,34,1
0.265831,10.0733,0.0551042,0,10.0735,0.0342708,35,1
0.271401,10.0733,0.0560833,0,10.0735,0.03525,36,1
0.276972,10.0733,0.0570625,0,10.0735,0.0362292,37,1
0.282542,10.0733,0.0580417,0,10.0735,0.0372083,38,1
0.288112,10.0733,0.0590208,0,10.0735,0.0381875,39,1
0.293683,10.0733,0.06,0,10.0735,0.0391667,40,1
0.299253,10.0733,0.0609792,0,10.0735,0.0401458,41,1
0.304824,10.0733,0.0619583,0,10.0735,0.041125,42,1
0.310272,10.0733,0.0629375,0,10.0735,0.0421042,43,1
0.315567,10.0733,0.0639167,0,10.0736,0.0430833,44,1
0.320863,10.0733,0.0648958,0,10.0736,0.0440625,45,1
0.326159,10.0733,0.065875,0,10.0736,0.0450417,46,1
0.331455,10.0733,0.0668542,0,10.0736,0.0460208,47,1
0.336751,10.0733,0.0678333,0,10.0736,0.047,48,1
0.342046,10.0733,0.0688125,0,10.0736,0.0479792,49,1
0.347342,10.0733,0.0697917,0,10.0736,0.0489583,50,1
0.352638,10.0733,0.0707708,0,10.0736,0.0499375,51,1
