PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
0.0638726,12.375,0.02083,0,12.375,0,0,1
0.0696184,12.375,0.0218092,0,12.375,0.00097917,1,1
0.0753641,12.375,0.0227883,0,12.375,0.00195834,2,1
0.0811099,12.375,0.0237675,0,12.375,0.00293751,3,1
0.0868556,12.375,0.0247467,0,12.375,0.00391668,4,1
0.0926013,12.375,0.0257259,0,12.375,0.00489585,5,1
0.0983471,12.375,0.026705,0,12.375,0.00587502,6,1
0.104093,12.375,0.0276842,0,12.375,0.00685419,7,1
0.109839,12.375,0.0286634,0,12.375,0.00783336,8,1
0.115584,12.375,0.0296425,0,12.375,0.00881253,9,1
0.12133,12.375,0.0306217,0,12.375,0.0097917,10,1
0.127076,12.375,0.0316009,0,12.375,0.0107709,11,1
0.132822,12.375,0.03258,0,12.375,0.01175,12,1
0.138567,12.375,0.0335592,0,12.375,0.0127292,13,1
0.144313,12.375,0.0345384,0,12.375,0.0137084,14,1
0.150059,12.375,0.0355176,0,12.3751,0.0146876,15,1
0.155804,12.375,0.0364967,0,12.3751,0.0156667,16,1
0.16155,12.375,0.0374759,0,12.3751,0.0166459,17,1
0.167296,12.375,0.0384551,0,12.3751,0.0176251,18,1
0.173042,12.375,0.0394342,0,12.3751,0.0186042,19,1
0.178787,12.375,0.0404134,0,12.3751,0.0195834,20,1
0.184533,12.375,0.0413926,0,12.3751,0.0205626,21,1
0.190091,12.375,0.0423717,0,12.3751,0.0215417,22,1
0.195577,12.375,0.0433509,0,12.3751,0.0225209,23,1
0.201062,12.375,0.0443301,0,12.3751,0.0235001,24,1
0.206547,12.375,0.0453092,0,12.3751,0.0244792,25,1
0.212032,12.375,0.0462884,0,12.3751,0.0254584,26,1
0.217518,12.375,0.0472676,0,12.3751,0.0264376,27,1
0.223003,12.375,0.0482468,0,12.3751,0.0274168,28,1
0.228488,12.375,0.0492259,0,12.3751,0.0283959,29,1
0.233973,12.375,0.0502051,0,12.3751,0.0293751,30,1
0.239459,12.375,0.0511843,0,12.3751,0.0303543,31,1
0.244944,12.375,0.0521634,0,12.3751,0.0313334,32,1
0.250429,12.375,0.0531426,0,12.3751,0.0323126,33,1
0.255914,12.375,0.0541218,0,12.3751,0.0332918,34,1
0.2614,12.375,0.055101,0,12.3751,0.0342709,35,1
0.266885,12.375,0.0560801,0,12.3751,0.0352501,36,1
0.27237,12.375,0.0570593,0,12.3751,0.0362293,37,1
0.277855,12.375,0.0580385,0,12.3751,0.0372085,38,1
0.283341,12.375,0.0590176,0,12.3751,0.0381876,39,1
0.288826,12.375,0.0599968,0,12.3751,0.0391668,40,1
0.294311,12.375,0.060976,0,12.3752,0.040146,41,1
0.299796,12.375,0.0619551,0,12.3752,0.0411251,42,1
0.305166,12.375,0.0629343,0,12.3752,0.0421043,43,1
0.31039,12.375,0.0639135,0,12.3752,0.0430835,44,1
0.315614,12.375,0.0648926,0,12.3752,0.0440627,45,1
0.320838,12.375,0.0658718,0,12.3752,0.0450418,46,1
0.326062,12.375,0.066851,0,12.3752,0.046021,47,1
0.331287,12.375,0.0678302,0,12.3752,0.0470002,48,1
0.336511,12.375,0.0688093,0,12.3752,0.0479793,49,1
0.341735,12.375,0.0697885,0,12.3752,0.0489585,50,1
0.346959,12.375,0.0707677,0,12.3752,0.0499377,51,1
0.352183,12.375,0.0717468,0,12.3752,0.0509168,52,1
0.357407,12.375,0.072726,0,12.3752,0.051896,53,1
0.362631,12.375,0.0737052,0,12.3752,0.0528752,54,1
0.367855,12.375,0.0746844,0,12.3752,0.0538544,55,1
0.37308,12.375,0.0756635,0,12.3752,0.0548335,56,1
0.378304,12.375,0.0766427,0,12.3752,0.0558127,57,1
0.383528,12.375,0.0776219,0,12.3752,0.0567919,58,1
0.388752,12.375,0.078601,0,12.3752,0.057771,59,1
0.393976,12.375,0.0795802,0,12.3753,0.0587502,60,1
0.3992,12.375,0.0805594,0,12.3753,0.0597294,61,1
0.404424,12.375,0.0815385,0,12.3753,0.0607085,62,1
0.409648,12.375,0.0825177,0,12.3753,0.0616877,63,1
0.414829,12.375,0.0834969,0,12.3753,0.0626669,64,1
0.419791,12.375,0.0844761,0,12.3753,0.0636461,65,1
0.424753,12.375,0.0854552,0,12.3753,0.0646252,66,1
0.429715,12.375,0.0864344,0,12.3753,0.0656044,67,1
0.434676,12.375,0.0874136,0,12.3753,0.0665836,68,1
0.439638,12.375,0.0883927,0,12.3753,0.0675627,69,1
0.4446,12.375,0.0893719,0,12.3753,0.0685419,70,1
0.449562,12.375,0.0903511,0,12.3753,0.0695211,71,1
0.454524,12.375,0.0913302,0,12.3753,0.0705002,72,1
0.459486,12.375,0.0923094,0,12.3753,0.0714794,73,1
0.464448,12.375,0.0932886,0,12.3754,0.0724586,74,1
0.46941,12.375,0.0942677,0,12.3754,0.0734378,75,1
0.474372,12.375,0.0952469,0,12.3754,0.0744169,76,1
0.479334,12.375,0.0962261,0,12.3754,0.0753961,77,1
0.484296,12.375,0.0972053,0,12.3754,0.0763753,78,1
0.489258,12.375,0.0981844,0,12.3754,0.0773544,79,1
0.49422,12.375,0.0991636,0,12.3754,0.0783336,80,1
0.499182,12.375,0.100143,0,12.3754,0.0793128,81,1
0.504144,12.375,0.101122,0,12.3754,0.0802919,82,1
0.509106,12.375,0.102101,0,12.3754,0.0812711,83,1
0.514068,12.375,0.10308,0,12.3754,0.0822503,84,1
0.51903,12.375,0.104059,0,12.3754,0.0832295,85,1
0.523758,12.375,0.105039,0,12.3754,0.0842086,86,1
0.528457,12.375,0.106018,0,12.3755,0.0851878,87,1
0.533156,12.375,0.106997,0,12.3755,0.086167,88,1
0.537855,12.375,0.107976,0,12.3755,0.0871461,89,1
0.542554,12.375,0.108955,0,12.3755,0.0881253,90,1
0.547253,12.375,0.109934,0,12.3755,0.0891045,91,1
0.551952,12.375,0.110914,0,12.3755,0.0900836,92,1
0.556651,12.375,0.111893,0,12.3755,0.0910628,93,1
0.56135,12.375,0.112872,0,12.3755,0.092042,94,1
0.566049,12.375,0.113851,0,12.3755,0.0930212,95,1
0.570748,12.375,0.11483,0,12.3755,0.0940003,96,1
0.575447,12.375,0.115809,0,12.3755,0.0949795,97,1
0.580146,12.375,0.116789,0,12.3756,0.0959587,98,1
0.584845,12.375,0.117768,0,12.3756,0.0969378,99,1
0.589544,12.375,0.118747,0,12.3756,0.097917,100,1
0.594243,12.375,0.119726,0,12.3756,0.0988962,101,1
0.598942,12.375,0.120705,0,12.3756,0.0998753,102,1
0.603641,12.375,0.121685,0,12.3756,0.100855,103,1
0.60834,12.375,0.122664,0,12.3756,0.101834,104,1
0.613039,12.375,0.123643,0,12.3756,0.102813,105,1
0.617738,12.375,0.124622,0,12.3756,0.103792,106,1
0.622275,12.375,0.125601,0,12.3756,0.104771,107,1
0.62671,12.375,0.12658,0,12.3756,0.10575,108,1
0.631145,12.375,0.12756,0,12.3757,0.10673,109,1
0.63558,12.375,0.128539,0,12.3757,0.107709,110,1
0.640015,12.375,0.129518,0,12.3757,0.108688,111,1
0.64445,12.375,0.130497,0,12.3757,0.109667,112,1
0.648885,12.375,0.131476,0,12.3757,0.110646,113,1
0.65332,12.375,0.132455,0,12.3757,0.111625,114,1
0.657755,12.375,0.133435,0,12.3757,0.112605,115,1
0.66219,12.375,0.134414,0,12.3757,0.113584,116,1
0.666625,12.375,0.135393,0,12.3757,0.114563,117,1
0.67106,12.375,0.136372,0,12.3758,0.115542,118,1
0.675495,12.375,0.137351,0,12.3758,0.116521,119,1
0.67993,12.375,0.13833,0,12.3758,0.1175,120,1
0.684365,12.375,0.13931,0,12.3758,0.11848,121,1
0.6888,12.375,0.140289,0,12.3758,0.119459,122,1
0.693235,12.375,0.141268,0,12.3758,0.120438,123,1
0.69767,12.375,0.142247,0,12.3758,0.121417,124,1
0.702104,12.375,0.143226,0,12.3758,0.122396,125,1
0.706539,12.375,0.144205,0,12.3758,0.123375,126,1
0.710974,12.375,0.145185,0,12.3759,0.124355,127,1
0.71532,12.375,0.146164,0,12.3759,0.125334,128,1
0.71949,12.375,0.147143,0,12.3759,0.126313,129,1
0.72366,12.375,0.148122,0,12.3759,0.127292,130,1
0.72783,12.375,0.149101,0,12.3759,0.128271,131,1
0.731999,12.375,0.15008,0,12.3759,0.12925,132,1
0.736169,12.375,0.15106,0,12.3759,0.13023,133,1
0.740339,12.375,0.152039,0,12.3759,0.131209,134,1
0.744509,12.375,0.153018,0,12.3759,0.132188,135,1
0.748679,12.375,0.153997,0,12.376,0.133167,136,1
0.752849,12.375,0.154976,0,12.376,0.134146,137,1
0.757019,12.375,0.155955,0,12.376,0.135125,138,1
0.761189,12.375,0.156935,0,12.376,0.136105,139,1
0.765359,12.375,0.157914,0,12.376,0.137084,140,1
0.769529,12.375,0.158893,0,12.376,0.138063,141,1
0.773698,12.375,0.159872,0,12.376,0.139042,142,1
0.777868,12.375,0.160851,0,12.376,0.140021,143,1
0.782038,12.375,0.16183,0,12.3761,0.141,144,1
0.786208,12.375,0.16281,0,12.3761,0.14198,145,1
0.790378,12.375,0.163789,0,12.3761,0.142959,146,1
0.794548,12.375,0.164768,0,12.3761,0.143938,147,1
0.798718,12.375,0.165747,0,12.3761,0.144917,148,1
0.802872,12.375,0.166726,0,12.3761,0.145896,149,1
0.806776,12.375,0.167706,0,12.3761,0.146876,150,1
0.810681,12.375,0.168685,0,12.3761,0.147855,151,1
0.814586,12.375,0.169664,0,12.3762,0.148834,152,1
0.818491,12.375,0.170643,0,12.3762,0.149813,153,1
0.822395,12.375,0.171622,0,12.3762,0.150792,154,1
0.8263,12.375,0.172601,0,12.3762,0.151771,155,1
0.830205,12.375,0.173581,0,12.3762,0.152751,156,1
0.834109,12.375,0.17456,0,12.3762,0.15373,157,1
0.838014,12.375,0.175539,0,12.3762,0.154709,158,1
0.841919,12.375,0.176518,0,12.3763,0.155688,159,1
0.845823,12.375,0.177497,0,12.3763,0.156667,160,1
0.849728,12.375,0.178476,0,12.3763,0.157646,161,1
0.853633,12.375,0.179456,0,12.3763,0.158626,162,1
0.857538,12.375,0.180435,0,12.3763,0.159605,163,1
0.861442,12.375,0.181414,0,12.3763,0.160584,164,1
0.865347,12.375,0.182393,0,12.3763,0.161563,165,1
0.869252,12.375,0.183372,0,12.3764,0.162542,166,1
0.873156,12.375,0.184351,0,12.3764,0.163521,167,1
0.877061,12.375,0.185331,0,12.3764,0.164501,168,1
