PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
0.0625699,49.5,0.02083,0,49.5,0,0,1
0.0682086,49.5,0.0218092,0,49.5,0.00097917,1,1
0.0738473,49.5,0.0227883,0,49.5,0.00195834,2,1
0.079486,49.5,0.0237675,0,49.5,0.00293751,3,1
0.0851247,49.5,0.0247467,0,49.5,0.00391668,4,1
0.0907633,49.5,0.0257259,0,49.5,0.00489585,5,1
0.096402,49.5,0.026705,0,49.5,0.00587502,6,1
0.102041,49.5,0.0276842,0,49.5,0.00685419,7,1
0.107679,49.5,0.0286634,0,49.5,0.00783336,8,1
0.113318,49.5,0.0296425,0,49.5,0.00881253,9,1
0.118957,49.5,0.0306217,0,49.5,0.0097917,10,1
0.124595,49.5,0.0316009,0,49.5,0.0107709,11,1
0.130234,49.5,0.03258,0,49.5,0.01175,12,1
0.135873,49.5,0.0335592,0,49.5,0.0127292,13,1
0.141512,49.5,0.0345384,0,49.5,0.0137084,14,1
0.14715,49.5,0.0355176,0,49.5,0.0146876,15,1
0.152789,49.5,0.0364967,0,49.5,0.0156667,16,1
0.158428,49.5,0.0374759,0,49.5,0.0166459,17,1
0.164066,49.5,0.0384551,0,49.5,0.0176251,18,1
0.169705,49.5,0.0394342,0,49.5,0.0186042,19,1
0.175344,49.5,0.0404134,0,49.5,0.0195834,20,1
0.180982,49.5,0.0413926,0,49.5,0.0205626,21,1
0.186445,49.5,0.0423717,0,49.5,0.0215417,22,1
0.191839,49.5,0.0433509,0,49.5,0.0225209,23,1
0.197233,49.5,0.0443301,0,49.5,0.0235001,24,1
0.202627,49.5,0.0453092,0,49.5,0.0244792,25,1
0.208021,49.5,0.0462884,0,49.5,0.0254584,26,1
0.213415,49.5,0.0472676,0,49.5,0.0264376,27,1
0.218809,49.5,0.0482468,0,49.5,0.0274168,28,1
0.224203,49.5,0.0492259,0,49.5,0.0283959,29,1
0.229597,49.5,0.0502051,0,49.5,0.0293751,30,1
0.234991,49.5,0.0511843,0,49.5,0.0303543,31,1
0.240385,49.5,0.0521634,0,49.5,0.0313334,32,1
0.245779,49.5,0.0531426,0,49.5,0.0323126,33,1
0.251173,49.5,0.0541218,0,49.5,0.0332918,34,1
0.256567,49.5,0.055101,0,49.5,0.0342709,35,1
0.261961,49.5,0.0560801,0,49.5,0.0352501,36,1
0.267355,49.5,0.0570593,0,49.5,0.0362293,37,1
0.272749,49.5,0.0580385,0,49.5,0.0372085,38,1
0.278143,49.5,0.0590176,0,49.5,0.0381876,39,1
0.283537,49.5,0.0599968,0,49.5,0.0391668,40,1
0.288931,49.5,0.060976,0,49.5,0.040146,41,1
0.294326,49.5,0.0619551,0,49.5,0.0411251,42,1
0.299611,49.5,0.0629343,0,49.5,0.0421043,43,1
0.30476,49.5,0.0639135,0,49.5,0.0430835,44,1
0.30991,49.5,0.0648926,0,49.5,0.0440627,45,1
0.315059,49.5,0.0658718,0,49.5,0.0450418,46,1
0.320209,49.5,0.066851,0,49.5,0.046021,47,1
0.325358,49.5,0.0678302,0,49.5,0.0470002,48,1
0.330507,49.5,0.0688093,0,49.5,0.0479793,49,1
0.335657,49.5,0.0697885,0,49.5,0.0489585,50,1
0.340806,49.5,0.0707677,0,49.5,0.0499377,51,1
0.345956,49.5,0.0717468,0,49.5001,0.0509168,52,1
0.351105,49.5,0.072726,0,49.5001,0.051896,53,1
0.356254,49.5,0.0737052,0,49.5001,0.0528752,54,1
0.361404,49.5,0.0746844,0,49.5001,0.0538544,55,1
0.366553,49.5,0.0756635,0,49.5001,0.0548335,56,1
0.371703,49.5,0.0766427,0,49.5001,0.0558127,57,1
0.376852,49.5,0.0776219,0,49.5001,0.0567919,58,1
0.382001,49.5,0.078601,0,49.5001,0.057771,59,1
0.387151,49.5,0.0795802,0,49.5001,0.0587502,60,1
0.3923,49.5,0.0805594,0,49.5001,0.0597294,61,1
0.397449,49.5,0.0815385,0,49.5001,0.0607085,62,1
0.402599,49.5,0.0825177,0,49.5001,0.0616877,63,1
0.407707,49.5,0.0834969,0,49.5001,0.0626669,64,1
0.412612,49.5,0.0844761,0,49.5001,0.0636461,65,1
0.417516,49.5,0.0854552,0,49.5001,0.0646252,66,1
0.422421,49.5,0.0864344,0,49.5001,0.0656044,67,1
0.427325,49.5,0.0874136,0,49.5001,0.0665836,68,1
0.43223,49.5,0.0883927,0,49.5001,0.0675627,69,1
0.437134,49.5,0.0893719,0,49.5001,0.0685419,70,1
0.442039,49.5,0.0903511,0,49.5001,0.0695211,71,1
0.446944,49.5,0.0913302,0,49.5001,0.0705002,72,1
0.451848,49.5,0.0923094,0,49.5001,0.0714794,73,1
0.456753,49.5,0.0932886,0,49.5001,0.0724586,74,1
0.461657,49.5,0.0942677,0,49.5001,0.0734378,75,1
0.466562,49.5,0.0952469,0,49.5001,0.0744169,76,1
0.471466,49.5,0.0962261,0,49.5001,0.0753961,77,1
0.476371,49.5,0.0972053,0,49.5001,0.0763753,78,1
0.481275,49.5,0.0981844,0,49.5001,0.0773544,79,1
0.48618,49.5,0.0991636,0,49.5001,0.0783336,80,1
0.491084,49.5,0.100143,0,49.5001,0.0793128,81,1
0.495989,49.5,0.101122,0,49.5001,0.0802919,82,1
0.500893,49.5,0.102101,0,49.5001,0.0812711,83,1
0.505798,49.5,0.10308,0,49.5001,0.0822503,84,1
