PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
0.0649642,9.9,0.02083,0,9.90002,0,0,1
0.0708011,9.9,0.0218092,0,9.90002,0.00097917,1,1
0.076638,9.9,0.0227883,0,9.90003,0.00195834,2,1
0.0824749,9.9,0.0237675,0,9.90003,0.00293751,3,1
0.0883118,9.9,0.0247467,0,9.90003,0.00391668,4,1
0.0941487,9.9,0.0257259,0,9.90003,0.00489585,5,1
0.0999856,9.9,0.026705,0,9.90004,0.00587502,6,1
0.105823,9.9,0.0276842,0,9.90004,0.00685419,7,1
0.111659,9.9,0.0286634,0,9.90004,0.00783336,8,1
0.117496,9.9,0.0296425,0,9.90004,0.00881253,9,1
0.123333,9.9,0.0306217,0,9.90005,0.0097917,10,1
0.12917,9.9,0.0316009,0,9.90005,0.0107709,11,1
0.135007,9.9,0.03258,0,9.90005,0.01175,12,1
0.140844,9.9,0.0335592,0,9.90006,0.0127292,13,1
0.146681,9.9,0.0345384,0,9.90006,0.0137084,14,1
0.152518,9.9,0.0355176,0,9.90006,0.0146876,15,1
0.158355,9.9,0.0364967,0,9.90007,0.0156667,16,1
0.164192,9.9,0.0374759,0,9.90007,0.0166459,17,1
0.170028,9.9,0.0384551,0,9.90007,0.0176251,18,1
0.175865,9.9,0.0394342,0,9.90008,0.0186042,19,1
0.181702,9.9,0.0404134,0,9.90008,0.0195834,20,1
0.187539,9.9,0.0413926,0,9.90009,0.0205626,21,1
0.19318,9.9,0.0423717,0,9.90009,0.0215417,22,1
0.198744,9.9,0.0433509,0,9.90009,0.0225209,23,1
0.204309,9.9,0.0443301,0,9.9001,0.0235001,24,1
0.209874,9.9,0.0453092,0,9.9001,0.0244792,25,1
0.215438,9.9,0.0462884,0,9.90011,0.0254584,26,1
0.221003,9.9,0.0472676,0,9.90011,0.0264376,27,1
0.226567,9.9,0.0482468,0,9.90012,0.0274168,28,1
0.232132,9.9,0.0492259,0,9.90012,0.0283959,29,1
0.237696,9.9,0.0502051,0,9.90013,0.0293751,30,1
0.243261,9.9,0.0511843,0,9.90013,0.0303543,31,1
0.248826,9.9,0.0521634,0,9.90014,0.0313334,32,1
0.25439,9.9,0.0531426,0,9.90014,0.0323126,33,1
0.259955,9.9,0.0541218,0,9.90015,0.0332918,34,1
0.265519,9.9,0.055101,0,9.90015,0.0342709,35,1
0.271084,9.9,0.0560801,0,9.90016,0.0352501,36,1
0.276649,9.9,0.0570593,0,9.90016,0.0362293,37,1
0.282213,9.9,0.0580385,0,9.90017,0.0372085,38,1
0.287778,9.9,0.0590176,0,9.90018,0.0381876,39,1
0.293342,9.9,0.0599968,0,9.90018,0.0391668,40,1
0.298907,9.9,0.060976,0,9.90019,0.040146,41,1
0.304471,9.9,0.0619551,0,9.90019,0.0411251,42,1
0.309915,9.9,0.0629343,0,9.9002,0.0421043,43,1
0.315205,9.9,0.0639135,0,9.90021,0.0430835,44,1
0.320496,9.9,0.0648926,0,9.90021,0.0440627,45,1
0.325787,9.9,0.0658718,0,9.90022,0.0450418,46,1
0.331078,9.9,0.066851,0,9.90023,0.046021,47,1
0.336369,9.9,0.0678302,0,9.90023,0.0470002,48,1
0.341659,9.9,0.0688093,0,9.90024,0.0479793,49,1
0.34695,9.9,0.0697885,0,9.90025,0.0489585,50,1
0.352241,9.9,0.0707677,0,9.90025,0.0499377,51,1
0.357532,9.9,0.0717468,0,9.90026,0.0509168,52,1
0.362823,9.9,0.072726,0,9.90027,0.051896,53,1
0.368113,9.9,0.0737052,0,9.90027,0.0528752,54,1
0.373404,9.9,0.0746844,0,9.90028,0.0538544,55,1
0.378695,9.9,0.0756635,0,9.90029,0.0548335,56,1
0.383986,9.9,0.0766427,0,9.9003,0.0558127,57,1
0.389277,9.9,0.0776219,0,9.9003,0.0567919,58,1
0.394567,9.9,0.078601,0,9.90031,0.057771,59,1
0.399858,9.9,0.0795802,0,9.90032,0.0587502,60,1
0.405149,9.9,0.0805594,0,9.90033,0.0597294,61,1
0.41044,9.9,0.0815385,0,9.90034,0.0607085,62,1
0.415731,9.9,0.0825177,0,9.90034,0.0616877,63,1
0.420975,9.9,0.0834969,0,9.90035,0.0626669,64,1
0.425991,9.9,0.0844761,0,9.90036,0.0636461,65,1
0.431006,9.9,0.0854552,0,9.90037,0.0646252,66,1
0.436021,9.9,0.0864344,0,9.90038,0.0656044,67,1
0.441036,9.9,0.0874136,0,9.90039,0.0665836,68,1
0.446051,9.9,0.0883927,0,9.90039,0.0675627,69,1
0.451066,9.9,0.0893719,0,9.9004,0.0685419,70,1
0.456082,9.9,0.0903511,0,9.90041,0.0695211,71,1
0.461097,9.9,0.0913302,0,9.90042,0.0705002,72,1
0.466112,9.9,0.0923094,0,9.90043,0.0714794,73,1
0.471127,9.9,0.0932886,0,9.90044,0.0724586,74,1
0.476142,9.9,0.0942677,0,9.90045,0.0734378,75,1
0.481158,9.9,0.0952469,0,9.90046,0.0744169,76,1
0.486173,9.9,0.0962261,0,9.90047,0.0753961,77,1
0.491188,9.9,0.0972053,0,9.90048,0.0763753,78,1
0.496203,9.9,0.0981844,0,9.90049,0.0773544,79,1
0.501218,9.9,0.0991636,0,9.9005,0.0783336,80,1
0.506233,9.9,0.100143,0,9.90051,0.0793128,81,1
0.511249,9.9,0.101122,0,9.90052,0.0802919,82,1
0.516264,9.9,0.102101,0,9.90053,0.0812711,83,1
0.521279,9.9,0.10308,0,9.90054,0.0822503,84,1
0.526294,9.9,0.104059,0,9.90055,0.0832295,85,1
0.531062,9.9,0.105039,0,9.90056,0.0842086,86,1
0.5358,9.9,0.106018,0,9.90057,0.0851878,87,1
0.540538,9.9,0.106997,0,9.90058,0.086167,88,1
0.545275,9.9,0.107976,0,9.90059,0.0871461,89,1
0.550013,9.9,0.108955,0,9.9006,0.0881253,90,1
0.554751,9.9,0.109934,0,9.90061,0.0891045,91,1
0.559488,9.9,0.110914,0,9.90062,0.0900836,92,1
0.564226,9.9,0.111893,0,9.90063,0.0910628,93,1
0.568964,9.9,0.112872,0,9.90064,0.092042,94,1
0.573702,9.9,0.113851,0,9.90065,0.0930212,95,1
0.578439,9.9,0.11483,0,9.90067,0.0940003,96,1
0.583177,9.9,0.115809,0,9.90068,0.0949795,97,1
0.587915,9.9,0.116789,0,9.90069,0.0959587,98,1
0.592652,9.9,0.117768,0,9.9007,0.0969378,99,1
0.59739,9.9,0.118747,0,9.90071,0.097917,100,1
0.602128,9.9,0.119726,0,9.90072,0.0988962,101,1
0.606865,9.9,0.120705,0,9.90074,0.0998753,102,1
0.611603,9.9,0.121685,0,9.90075,0.100855,103,1
0.616341,9.9,0.122664,0,9.90076,0.101834,104,1
0.621078,9.9,0.123643,0,9.90077,0.102813,105,1
0.625816,9.9,0.124622,0,9.90078,0.103792,106,1
0.630382,9.9,0.125601,0,9.9008,0.104771,107,1
0.63484,9.9,0.12658,0,9.90081,0.10575,108,1
0.639298,9.9,0.12756,0,9.90082,0.10673,109,1
0.643757,9.9,0.128539,0,9.90083,0.107709,110,1
0.648215,9.9,0.129518,0,9.90085,0.108688,111,1
0.652673,9.9,0.130497,0,9.90086,0.109667,112,1
0.657131,9.9,0.131476,0,9.90087,0.110646,113,1
0.661589,9.9,0.132455,0,9.90089,0.111625,114,1
0.666047,9.9,0.133435,0,9.9009,0.112605,115,1
0.670505,9.9,0.134414,0,9.90091,0.113584,116,1
0.674963,9.9,0.135393,0,9.90093,0.114563,117,1
0.679421,9.9,0.136372,0,9.90094,0.115542,118,1
0.68388,9.9,0.137351,0,9.90095,0.116521,119,1
0.688338,9.9,0.13833,0,9.90097,0.1175,120,1
0.692796,9.9,0.13931,0,9.90098,0.11848,121,1
0.697254,9.9,0.140289,0,9.90099,0.119459,122,1
0.701712,9.9,0.141268,0,9.90101,0.120438,123,1
0.70617,9.9,0.142247,0,9.90102,0.121417,124,1
0.710628,9.9,0.143226,0,9.90104,0.122396,125,1
0.715086,9.9,0.144205,0,9.90105,0.123375,126,1
0.719544,9.9,0.145185,0,9.90106,0.124355,127,1
0.723907,9.9,0.146164,0,9.90108,0.125334,128,1
0.728084,9.9,0.147143,0,9.90109,0.126313,129,1
0.732261,9.9,0.148122,0,9.90111,0.127292,130,1
0.736437,9.9,0.149101,0,9.90112,0.128271,131,1
0.740614,9.9,0.15008,0,9.90114,0.12925,132,1
0.744791,9.9,0.15106,0,9.90115,0.13023,133,1
0.748967,9.9,0.152039,0,9.90117,0.131209,134,1
0.753144,9.9,0.153018,0,9.90118,0.132188,135,1
0.75732,9.9,0.153997,0,9.9012,0.133167,136,1
0.761497,9.9,0.154976,0,9.90121,0.134146,137,1
0.765674,9.9,0.155955,0,9.90123,0.135125,138,1
0.76985,9.9,0.156935,0,9.90124,0.136105,139,1
0.774027,9.9,0.157914,0,9.90126,0.137084,140,1
0.778204,9.9,0.158893,0,9.90127,0.138063,141,1
0.78238,9.9,0.159872,0,9.90129,0.139042,142,1
0.786557,9.9,0.160851,0,9.90131,0.140021,143,1
0.790733,9.9,0.16183,0,9.90132,0.141,144,1
0.79491,9.9,0.16281,0,9.90134,0.14198,145,1
0.799087,9.9,0.163789,0,9.90135,0.142959,146,1
0.803263,9.9,0.164768,0,9.90137,0.143938,147,1
0.80744,9.9,0.165747,0,9.90139,0.144917,148,1
0.811599,9.9,0.166726,0,9.9014,0.145896,149,1
0.815494,9.9,0.167706,0,9.90142,0.146876,150,1
0.819388,9.9,0.168685,0,9.90144,0.147855,151,1
0.823283,9.9,0.169664,0,9.90145,0.148834,152,1
0.827177,9.9,0.170643,0,9.90147,0.149813,153,1
0.831072,9.9,0.171622,0,9.90149,0.150792,154,1
0.834966,9.9,0.172601,0,9.9015,0.151771,155,1
0.838861,9.9,0.173581,0,9.90152,0.152751,156,1
0.842755,9.9,0.17456,0,9.90154,0.15373,157,1
0.84665,9.9,0.175539,0,9.90156,0.154709,158,1
0.850544,9.9,0.176518,0,9.90157,0.155688,159,1
0.854438,9.9,0.177497,0,9.90159,0.156667,160,1
0.858333,9.9,0.178476,0,9.90161,0.157646,161,1
0.862227,9.9,0.179456,0,9.90163,0.158626,162,1
0.866122,9.9,0.180435,0,9.90164,0.159605,163,1
0.870016,9.9,0.181414,0,9.90166,0.160584,164,1
0.873911,9.9,0.182393,0,9.90168,0.161563,165,1
0.877805,9.9,0.183372,0,9.9017,0.162542,166,1
0.8817,9.9,0.184351,0,9.90172,0.163521,167,1
0.885594,9.9,0.185331,0,9.90173,0.164501,168,1
0.889489,9.9,0.18631,0,9.90175,0.16548,169,1
0.893383,9.9,0.187289,0,9.90177,0.166459,170,1
0.897056,9.9,0.188268,0,9.90179,0.167438,171,1
0.900668,9.9,0.189247,0,9.90181,0.168417,172,1
0.904279,9.9,0.190226,0,9.90183,0.169396,173,1
0.907891,9.9,0.191206,0,9.90185,0.170376,174,1
0.911503,9.9,0.192185,0,9.90187,0.171355,175,1
0.915115,9.9,0.193164,0,9.90188,0.172334,176,1
0.918727,9.9,0.194143,0,9.9019,0.173313,177,1
0.922338,9.9,0.195122,0,9.90192,0.174292,178,1
0.92595,9.9,0.196101,0,9.90194,0.175271,179,1
0.929562,9.9,0.197081,0,9.90196,0.176251,180,1
0.933174,9.9,0.19806,0,9.90198,0.17723,181,1
0.936786,9.9,0.199039,0,9.902,0.178209,182,1
0.940397,9.9,0.200018,0,9.90202,0.179188,183,1
0.944009,9.9,0.200997,0,9.90204,0.180167,184,1
0.947621,9.9,0.201976,0,9.90206,0.181146,185,1
0.951233,9.9,0.202956,0,9.90208,0.182126,186,1
0.954845,9.9,0.203935,0,9.9021,0.183105,187,1
0.958456,9.9,0.204914,0,9.90212,0.184084,188,1
0.962068,9.9,0.205893,0,9.90214,0.185063,189,1
0.96568,9.9,0.206872,0,9.90216,0.186042,190,1
0.969292,9.9,0.207851,0,9.90218,0.187021,191,1
0.97276,9.9,0.208831,0,9.9022,0.188001,192,1
0.97609,9.9,0.20981,0,9.90222,0.18898,193,1
0.979419,9.9,0.210789,0,9.90224,0.189959,194,1
0.982749,9.9,0.211768,0,9.90226,0.190938,195,1
0.986078,9.9,0.212747,0,9.90229,0.191917,196,1
0.989408,9.9,0.213726,0,9.90231,0.192896,197,1
0.992737,9.9,0.214706,0,9.90233,0.193876,198,1
0.996066,9.9,0.215685,0,9.90235,0.194855,199,1
0.999396,9.9,0.216664,0,9.90237,0.195834,200,1
1.00273,9.9,0.217643,0,9.90239,0.196813,201,1
1.00605,9.9,0.218622,0,9.90241,0.197792,202,1
1.00938,9.9,0.219602,0,9.90244,0.198772,203,1
1.01271,9.9,0.220581,0,9.90246,0.199751,204,1
1.01604,9.9,0.22156,0,9.90248,0.20073,205,1
1.01937,9.9,0.222539,0,9.9025,0.201709,206,1
1.0227,9.9,0.223518,0,9.90252,0.202688,207,1
1.02603,9.9,0.224497,0,9.90254,0.203667,208,1
1.02936,9.9,0.225477,0,9.90257,0.204647,209,1
1.03269,9.9,0.226456,0,9.90259,0.205626,210,1
1.03602,9.9,0.227435,0,9.90261,0.206605,211,1
1.03935,9.9,0.228414,0,9.90263,0.207584,212,1
1.04261,9.9,0.229393,0,9.90266,0.208563,213,1
1.04566,9.9,0.230372,0,9.90268,0.209542,214,1
1.04871,9.9,0.231352,0,9.9027,0.210522,215,1
1.05177,9.9,0.232331,0,9.90273,0.211501,216,1
1.05482,9.9,0.23331,0,9.90275,0.21248,217,1
1.05787,9.9,0.234289,0,9.90277,0.213459,218,1
1.06092,9.9,0.235268,0,9.90279,0.214438,219,1
