PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
0.0626854,24.75,0.02083,0,24.75,0,0,1
0.0683328,24.75,0.0218092,0,24.75,0.00097917,1,1
0.0739801,24.75,0.0227883,0,24.75,0.00195834,2,1
0.0796275,24.75,0.0237675,0,24.75,0.00293751,3,1
0.0852749,24.75,0.0247467,0,24.75,0.00391668,4,1
0.0909222,24.75,0.0257259,0,24.75,0.00489585,5,1
0.0965696,24.75,0.026705,0,24.75,0.00587502,6,1
0.102217,24.75,0.0276842,0,24.75,0.00685419,7,1
0.107864,24.75,0.0286634,0,24.75,0.00783336,8,1
0.113512,24.75,0.0296425,0,24.75,0.00881253,9,1
0.119159,24.75,0.0306217,0,24.75,0.0097917,10,1
0.124806,24.75,0.0316009,0,24.75,0.0107709,11,1
0.130454,24.75,0.03258,0,24.75,0.01175,12,1
0.136101,24.75,0.0335592,0,24.75,0.0127292,13,1
0.141748,24.75,0.0345384,0,24.75,0.0137084,14,1
0.147396,24.75,0.0355176,0,24.75,0.0146876,15,1
0.153043,24.75,0.0364967,0,24.75,0.0156667,16,1
0.158691,24.75,0.0374759,0,24.75,0.0166459,17,1
0.164338,24.75,0.0384551,0,24.75,0.0176251,18,1
0.169985,24.75,0.0394342,0,24.75,0.0186042,19,1
0.175633,24.75,0.0404134,0,24.75,0.0195834,20,1
0.18128,24.75,0.0413926,0,24.75,0.0205626,21,1
0.18675,24.75,0.0423717,0,24.75,0.0215417,22,1
0.19215,24.75,0.0433509,0,24.75,0.0225209,23,1
0.197551,24.75,0.0443301,0,24.75,0.0235001,24,1
0.202951,24.75,0.0453092,0,24.75,0.0244792,25,1
0.208352,24.75,0.0462884,0,24.75,0.0254584,26,1
0.213753,24.75,0.0472676,0,24.75,0.0264376,27,1
0.219153,24.75,0.0482468,0,24.75,0.0274168,28,1
0.224554,24.75,0.0492259,0,24.75,0.0283959,29,1
0.229954,24.75,0.0502051,0,24.7501,0.0293751,30,1
0.235355,24.75,0.0511843,0,24.7501,0.0303543,31,1
0.240755,24.75,0.0521634,0,24.7501,0.0313334,32,1
0.246156,24.75,0.0531426,0,24.7501,0.0323126,33,1
0.251557,24.75,0.0541218,0,24.7501,0.0332918,34,1
