PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
0.0680645,6.6,0.02083,0,6.60003,0,0,1
0.0741617,6.6,0.0218092,0,6.60004,0.00097917,1,1
0.0802588,6.6,0.0227883,0,6.60004,0.00195834,2,1
0.086356,6.6,0.0237675,0,6.60004,0.00293751,3,1
0.0924531,6.6,0.0247467,0,6.60005,0.00391668,4,1
0.0985503,6.6,0.0257259,0,6.60005,0.00489585,5,1
0.104647,6.6,0.026705,0,6.60005,0.00587502,6,1
0.110745,6.6,0.0276842,0,6.60006,0.00685419,7,1
0.116842,6.6,0.0286634,0,6.60006,0.00783336,8,1
0.122939,6.6,0.0296425,0,6.60007,0.00881253,9,1
0.129036,6.6,0.0306217,0,6.60007,0.0097917,10,1
0.135133,6.6,0.0316009,0,6.60008,0.0107709,11,1
0.14123,6.6,0.03258,0,6.60008,0.01175,12,1
0.147327,6.6,0.0335592,0,6.60009,0.0127292,13,1
0.153425,6.6,0.0345384,0,6.60009,0.0137084,14,1
0.159522,6.6,0.0355176,0,6.6001,0.0146876,15,1
0.165619,6.6,0.0364967,0,6.6001,0.0156667,16,1
0.171716,6.6,0.0374759,0,6.60011,0.0166459,17,1
0.177813,6.6,0.0384551,0,6.60011,0.0176251,18,1
0.18391,6.6,0.0394342,0,6.60012,0.0186042,19,1
0.190007,6.6,0.0404134,0,6.60012,0.0195834,20,1
0.196105,6.6,0.0413926,0,6.60013,0.0205626,21,1
0.201982,6.6,0.0423717,0,6.60014,0.0215417,22,1
0.207775,6.6,0.0433509,0,6.60014,0.0225209,23,1
0.213567,6.6,0.0443301,0,6.60015,0.0235001,24,1
0.219359,6.6,0.0453092,0,6.60016,0.0244792,25,1
0.225151,6.6,0.0462884,0,6.60016,0.0254584,26,1
0.230944,6.6,0.0472676,0,6.60017,0.0264376,27,1
0.236736,6.6,0.0482468,0,6.60018,0.0274168,28,1
0.242528,6.6,0.0492259,0,6.60018,0.0283959,29,1
0.248321,6.6,0.0502051,0,6.60019,0.0293751,30,1
0.254113,6.6,0.0511843,0,6.6002,0.0303543,31,1
0.259905,6.6,0.0521634,0,6.60021,0.0313334,32,1
