PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
0.0854521,1.98,0.02083,0,1.98011,0,0,1
0.093022,1.98,0.0218092,0,1.98012,0.00097917,1,1
0.100592,1.98,0.0227883,0,1.98013,0.00195834,2,1
0.108162,1.98,0.0237675,0,1.98014,0.00293751,3,1
0.115731,1.98,0.0247467,0,1.98015,0.00391668,4,1
0.123301,1.98,0.0257259,0,1.98017,0.00489585,5,1
0.130871,1.98,0.026705,0,1.98018,0.00587502,6,1
0.138441,1.98,0.0276842,0,1.98019,0.00685419,7,1
0.146011,1.98,0.0286634,0,1.98021,0.00783336,8,1
0.153581,1.98,0.0296425,0,1.98022,0.00881253,9,1
0.16115,1.98,0.0306217,0,1.98024,0.0097917,10,1
0.16872,1.98,0.0316009,0,1.98025,0.0107709,11,1
0.17629,1.98,0.03258,0,1.98027,0.01175,12,1
0.18386,1.98,0.0335592,0,1.98028,0.0127292,13,1
0.19143,1.98,0.0345384,0,1.9803,0.0137084,14,1
0.199,1.98,0.0355176,0,1.98032,0.0146876,15,1
0.206569,1.98,0.0364967,0,1.98034,0.0156667,16,1
0.214139,1.98,0.0374759,0,1.98035,0.0166459,17,1
0.221709,1.98,0.0384551,0,1.98037,0.0176251,18,1
0.229279,1.98,0.0394342,0,1.98039,0.0186042,19,1
0.236849,1.98,0.0404134,0,1.98041,0.0195834,20,1
0.244419,1.98,0.0413926,0,1.98043,0.0205626,21,1
0.251637,1.98,0.0423717,0,1.98045,0.0215417,22,1
0.258719,1.98,0.0433509,0,1.98047,0.0225209,23,1
0.265801,1.98,0.0443301,0,1.9805,0.0235001,24,1
0.272882,1.98,0.0453092,0,1.98052,0.0244792,25,1
0.279964,1.98,0.0462884,0,1.98054,0.0254584,26,1
0.287046,1.98,0.0472676,0,1.98056,0.0264376,27,1
0.294127,1.98,0.0482468,0,1.98059,0.0274168,28,1
0.301209,1.98,0.0492259,0,1.98061,0.0283959,29,1
0.308291,1.98,0.0502051,0,1.98064,0.0293751,30,1
0.315373,1.98,0.0511843,0,1.98066,0.0303543,31,1
0.322454,1.98,0.0521634,0,1.98069,0.0313334,32,1
0.329536,1.98,0.0531426,0,1.98071,0.0323126,33,1
0.336618,1.98,0.0541218,0,1.98074,0.0332918,34,1
0.3437,1.98,0.055101,0,1.98077,0.0342709,35,1
0.350781,1.98,0.0560801,0,1.98079,0.0352501,36,1
0.357863,1.98,0.0570593,0,1.98082,0.0362293,37,1
0.364945,1.98,0.0580385,0,1.98085,0.0372085,38,1
0.372027,1.98,0.0590176,0,1.98088,0.0381876,39,1
0.379108,1.98,0.0599968,0,1.98091,0.0391668,40,1
0.38619,1.98,0.060976,0,1.98094,0.040146,41,1
0.393272,1.98,0.0619551,0,1.98097,0.0411251,42,1
0.40012,1.98,0.0629343,0,1.981,0.0421043,43,1
0.406675,1.98,0.0639135,0,1.98103,0.0430835,44,1
0.41323,1.98,0.0648926,0,1.98106,0.0440627,45,1
0.419785,1.98,0.0658718,0,1.9811,0.0450418,46,1
0.42634,1.98,0.066851,0,1.98113,0.046021,47,1
0.432895,1.98,0.0678302,0,1.98116,0.0470002,48,1
0.43945,1.98,0.0688093,0,1.9812,0.0479793,49,1
0.446005,1.98,0.0697885,0,1.98123,0.0489585,50,1
0.45256,1.98,0.0707677,0,1.98126,0.0499377,51,1
0.459115,1.98,0.0717468,0,1.9813,0.0509168,52,1
0.46567,1.98,0.072726,0,1.98134,0.051896,53,1
0.472224,1.98,0.0737052,0,1.98137,0.0528752,54,1
0.478779,1.98,0.0746844,0,1.98141,0.0538544,55,1
0.485334,1.98,0.0756635,0,1.98145,0.0548335,56,1
0.491889,1.98,0.0766427,0,1.98148,0.0558127,57,1
0.498444,1.98,0.0776219,0,1.98152,0.0567919,58,1
0.504999,1.98,0.078601,0,1.98156,0.057771,59,1
0.511554,1.98,0.0795802,0,1.9816,0.0587502,60,1
0.518109,1.98,0.0805594,0,1.98164,0.0597294,61,1
0.524664,1.98,0.0815385,0,1.98168,0.0607085,62,1
0.531219,1.98,0.0825177,0,1.98172,0.0616877,63,1
0.537678,1.98,0.0834969,0,1.98176,0.0626669,64,1
0.54366,1.98,0.0844761,0,1.9818,0.0636461,65,1
0.549642,1.98,0.0854552,0,1.98184,0.0646252,66,1
0.555624,1.98,0.0864344,0,1.98189,0.0656044,67,1
0.561606,1.98,0.0874136,0,1.98193,0.0665836,68,1
0.567588,1.98,0.0883927,0,1.98197,0.0675627,69,1
